datetime,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,temp,feelslike,humidity,precip,preciptype,snow,snowdepth,windspeed,cloudcover,visibility,conditions,icon
2020-12-11,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,CADET,48.4,46.8,65.4,0.0,none,0.0,0.0,9.2,0.9,9.9,Clear,clear-day
2020-12-12,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,None,51.9,50.7,85.5,0.0,none,0.0,0.0,9.8,44.9,8.7,Partially cloudy,partly-cloudy-day
2020-12-13,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,53.7,53.4,69.2,0.0,none,0.0,0.0,17.0,10.9,9.9,Clear,clear-day
2020-12-14,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,42.1,39.2,74.7,0.07,rain,0.0,0.0,7.6,70.2,9.9,"Rain, Partially cloudy",rain
2020-12-15,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Station Wagon/Sport Utility Vehicle,Box Truck,37.4,33.1,50.2,0.009,rain,0.0,0.0,12.6,1.5,9.9,Rain,rain
2020-12-16,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Sedan,Enclosed Body - Nonremovable Enclosure,31.2,20.1,66.2,0.157,"rain,snow",3.5,1.2,24.8,55.7,7.0,"Snow, Rain, Partially cloudy",snow
2020-12-17,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Taxi,None,31.9,24.7,83.4,0.108,"rain,snow",2.1,5.2,24.0,62.1,5.8,"Snow, Rain, Partially cloudy",snow
2020-12-18,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,31.1,26.8,68.0,0.0,"rain,snow",0.4,5.8,8.9,59.5,9.9,Partially cloudy,partly-cloudy-day
2020-12-19,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,30.1,25.2,65.6,0.0,none,0.0,5.4,8.0,3.3,9.9,Clear,clear-day
2020-12-20,1.0,0.0,1,0,0,0,0,0,Passing or Lane Usage Improper,None,Bike,None,36.0,33.0,73.6,0.001,rain,0.0,4.8,9.2,80.7,9.6,"Rain, Partially cloudy",rain
2020-12-21,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,41.4,38.3,78.5,0.0,none,0.0,3.2,8.9,72.2,9.2,Partially cloudy,partly-cloudy-day
2020-12-22,1.0,0.0,1,0,0,0,0,0,Unspecified,None,Taxi,None,42.3,39.0,68.1,0.0,none,0.0,1.9,8.2,79.9,8.4,Partially cloudy,partly-cloudy-day
2020-12-23,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Sedan,Bus,41.3,38.0,54.2,0.0,none,0.0,0.6,10.3,4.4,9.9,Clear,clear-day
2020-12-24,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,52.9,52.5,80.3,0.003,rain,0.0,0.2,14.9,81.1,9.8,"Rain, Partially cloudy",rain
2020-12-25,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,48.5,44.5,84.9,0.539,rain,0.0,0.0,20.4,93.6,7.7,"Rain, Overcast",rain
2020-12-26,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bus,29.5,18.3,59.6,0.0,none,0.0,0.0,19.3,31.2,9.9,Partially cloudy,partly-cloudy-day
2020-12-27,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,None,Station Wagon/Sport Utility Vehicle,None,32.7,26.7,59.1,0.0,none,0.0,0.0,10.0,0.5,9.9,Clear,clear-day
2020-12-28,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,44.2,41.2,65.0,0.0,none,0.0,0.0,12.6,39.0,9.9,Partially cloudy,partly-cloudy-day
2020-12-29,0.0,0.0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,38.8,35.4,45.5,0.0,none,0.0,0.0,8.1,29.4,9.9,Partially cloudy,partly-cloudy-day
2020-12-30,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Sedan,Sedan,36.0,30.8,56.9,0.0,none,0.0,0.0,15.0,17.0,9.9,Clear,clear-day
2020-12-31,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Box Truck,43.5,40.2,72.7,0.104,rain,0.0,0.0,15.7,78.1,9.4,"Rain, Partially cloudy",rain
2021-01-01,1.0,0.0,0,0,0,0,1,0,Pavement Slippery,Unspecified,Sedan,Taxi,38.4,32.9,69.3,0.128,rain,0.0,0.0,15.7,37.9,9.6,"Rain, Partially cloudy",rain
2021-01-02,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Box Truck,Chassis Cab,43.3,39.7,76.1,0.035,rain,0.0,0.0,18.0,53.0,8.7,"Rain, Partially cloudy",rain
2021-01-03,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,None,Station Wagon/Sport Utility Vehicle,None,38.1,30.0,82.5,0.013,rain,0.0,0.0,19.4,70.9,8.7,"Rain, Partially cloudy",rain
2021-01-04,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Station Wagon/Sport Utility Vehicle,TRAILER,40.1,36.8,78.8,0.003,rain,0.0,0.0,11.4,88.1,9.9,"Rain, Partially cloudy",rain
2021-01-05,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Sedan,39.7,36.3,71.8,0.0,none,0.0,0.0,9.0,99.9,9.9,Overcast,cloudy
2021-01-06,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Ambulance,Box Truck,39.3,36.1,64.1,0.018,rain,0.0,0.0,7.6,41.4,9.9,"Rain, Partially cloudy",rain
2021-01-07,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,37.6,34.5,56.8,0.009,rain,0.0,0.0,6.9,0.3,9.9,Rain,rain
2021-01-08,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Box Truck,34.4,29.0,64.7,0.0,none,0.0,0.0,11.3,1.1,9.9,Clear,clear-day
2021-01-09,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,None,Sedan,None,34.0,29.5,56.5,0.0,none,0.0,0.0,9.1,31.4,9.9,Partially cloudy,partly-cloudy-day
2021-01-10,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,None,Sedan,None,37.3,33.9,52.7,0.0,none,0.0,0.0,8.1,0.6,9.9,Clear,clear-day
2021-01-11,1.0,0.0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,E-Scooter,34.6,31.9,64.7,0.0,none,0.0,0.0,6.9,10.3,9.9,Clear,clear-day
2021-01-12,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,None,38.7,34.4,62.3,0.0,none,0.0,0.0,8.0,6.9,9.8,Clear,clear-day
2021-01-13,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Taxi,Bike,39.5,35.1,60.6,0.0,none,0.0,0.0,14.5,80.1,9.9,Partially cloudy,partly-cloudy-day
2021-01-14,2.0,0.0,1,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Sedan,Sedan,43.6,41.3,63.2,0.0,none,0.0,0.0,6.7,34.3,9.8,Partially cloudy,partly-cloudy-day
2021-01-15,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,42.8,36.2,81.4,0.109,rain,0.0,0.0,20.2,74.8,8.4,"Rain, Partially cloudy",rain
2021-01-16,1.0,0.0,0,0,1,0,0,0,Traffic Control Disregarded,None,Sedan,None,43.1,38.0,79.9,0.51,rain,0.0,0.0,20.7,82.7,9.5,"Rain, Partially cloudy",rain
2021-01-17,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,None,40.6,33.0,58.3,0.0,none,0.0,0.0,24.0,60.9,9.9,Partially cloudy,partly-cloudy-day
2021-01-18,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Sedan,None,41.5,36.2,58.9,0.0,none,0.0,0.0,17.9,47.0,9.9,Partially cloudy,partly-cloudy-day
2021-01-19,2.0,0.0,0,0,0,0,2,0,Brakes Defective,Unspecified,Bus,Taxi,38.4,31.6,58.3,0.0,none,0.0,0.0,20.2,43.6,9.9,Partially cloudy,partly-cloudy-day
2021-01-20,1.0,0.0,1,0,0,0,0,0,Unsafe Lane Changing,None,Van,None,36.3,32.6,54.9,0.01,"rain,snow",0.0,0.0,13.5,57.3,9.5,"Snow, Rain, Partially cloudy",rain
2021-01-21,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Box Truck,35.1,29.5,56.0,0.0,none,0.0,0.0,14.9,19.4,9.9,Clear,clear-day
2021-01-22,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Horse carr,Bike,40.5,35.7,53.1,0.0,none,0.0,0.0,16.7,72.6,9.9,Partially cloudy,partly-cloudy-day
2021-01-23,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Taxi,Sedan,32.0,26.9,43.5,0.0,none,0.0,0.0,8.4,41.7,9.9,Partially cloudy,partly-cloudy-day
2021-01-24,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Sedan,Sedan,29.4,24.6,44.2,0.0,none,0.0,0.0,8.5,14.6,9.9,Clear,clear-day
2021-01-25,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,33.0,28.2,50.9,0.0,none,0.0,0.0,10.1,22.0,9.9,Partially cloudy,partly-cloudy-day
2021-01-26,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,None,34.9,26.8,71.2,0.007,"rain,snow",0.0,0.0,15.6,96.9,8.0,"Snow, Rain, Overcast",rain
2021-01-27,1.0,0.0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,36.3,32.9,72.1,0.001,rain,0.0,0.0,7.1,91.8,9.8,"Rain, Overcast",rain
2021-01-28,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Sedan,None,31.0,26.8,52.4,0.0,none,0.0,0.0,8.7,26.7,9.9,Partially cloudy,partly-cloudy-day
2021-01-29,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Taxi,None,23.5,16.8,49.9,0.0,none,0.0,0.0,9.6,13.0,9.9,Clear,clear-day
2021-01-30,1.0,0.0,0,0,1,0,0,0,Unspecified,None,Bike,None,26.5,20.5,51.0,0.0,none,0.0,0.0,9.4,2.7,9.9,Clear,clear-day
2021-01-31,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,25.7,17.2,69.5,0.006,snow,3.2,1.1,19.2,55.2,7.9,"Snow, Partially cloudy",snow
2021-02-01,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Taxi,None,30.6,18.6,90.5,0.211,"rain,snow",4.6,5.7,26.1,100.0,1.4,"Snow, Rain, Overcast",snow
2021-02-02,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Pavement Slippery,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,33.0,27.9,88.6,0.037,"rain,snow",1.6,9.1,13.9,100.0,6.4,"Snow, Rain, Overcast",snow
2021-02-03,1.0,0.0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,33.8,31.2,71.8,0.001,"rain,snow",0.9,9.2,7.0,93.8,9.4,"Snow, Rain, Overcast",snow
2021-02-04,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,Sedan,Sedan,37.6,33.7,55.7,0.0,none,0.0,8.1,8.2,38.7,9.9,Partially cloudy,partly-cloudy-day
2021-02-05,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,None,Taxi,None,41.3,37.8,64.9,0.004,rain,0.0,7.0,11.3,44.2,9.9,"Rain, Partially cloudy",rain
2021-02-06,1.0,0.0,1,0,0,0,0,0,,None,Sedan,None,38.7,32.9,47.8,0.0,none,0.0,5.8,20.4,3.3,9.9,Clear,clear-day
2021-02-07,0.0,0.0,0,0,0,0,0,0,Pavement Slippery,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,34.8,29.5,74.0,0.024,"rain,snow",4.5,6.7,14.6,67.7,7.2,"Snow, Rain, Partially cloudy",snow
2021-02-08,1.0,0.0,1,0,0,0,0,0,Unspecified,None,Taxi,None,26.9,19.8,57.6,0.0,snow,2.7,10.7,9.0,0.6,9.8,Clear,clear-day
2021-02-09,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,Sedan,Sedan,31.6,26.2,76.4,0.0,none,0.0,6.6,12.3,66.6,8.9,Partially cloudy,partly-cloudy-day
2021-02-10,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Tractor Truck Diesel,31.8,26.5,59.4,0.0,"rain,snow",0.6,6.1,10.8,37.7,9.8,Partially cloudy,partly-cloudy-day
2021-02-11,1.0,0.0,0,0,1,0,0,0,Following Too Closely,Driver Inattention/Distraction,Bus,Bike,30.4,24.2,72.1,0.053,"rain,snow",0.4,4.2,12.1,63.1,7.7,"Snow, Rain, Partially cloudy",snow
2021-02-12,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,28.1,22.5,48.6,0.0,none,0.0,2.5,14.7,59.7,9.9,Partially cloudy,partly-cloudy-day
2021-02-13,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,29.9,20.9,52.1,0.0,none,0.0,2.5,15.7,98.7,9.9,Overcast,cloudy
2021-02-14,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Driver Inexperience,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,33.8,28.3,73.8,0.0,none,0.0,2.4,12.5,85.5,9.9,Partially cloudy,partly-cloudy-day
2021-02-15,1.0,0.0,0,0,1,0,0,0,Unspecified,Unspecified,Bike,Bike,34.9,28.2,74.0,0.002,"rain,snow",0.0,2.1,13.5,99.4,8.4,"Snow, Rain, Overcast",rain
2021-02-16,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Sedan,41.9,35.9,78.2,0.4,rain,0.0,1.7,19.9,85.7,7.3,"Rain, Partially cloudy",rain
2021-02-17,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,30.9,26.4,43.7,0.0,snow,0.9,1.7,10.0,6.3,9.9,Clear,clear-day
2021-02-18,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,29.1,19.4,74.7,0.064,"rain,snow",0.4,1.3,16.8,85.2,5.4,"Snow, Rain, Partially cloudy",snow
2021-02-19,0.0,0.0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,Sedan,Sedan,31.9,24.6,88.7,0.014,"rain,snow",0.6,1.5,17.1,100.0,5.6,"Snow, Rain, Overcast",snow
2021-02-20,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Dump,32.5,27.7,63.5,0.0,"rain,snow",0.2,1.8,11.0,55.9,9.9,Partially cloudy,partly-cloudy-day
2021-02-21,2.0,0.0,2,0,0,0,0,0,View Obstructed/Limited,None,Sedan,None,31.9,26.3,54.7,0.0,"rain,snow",1.1,2.2,9.2,0.6,9.9,Clear,clear-day
2021-02-22,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,None,Sedan,None,34.5,28.5,77.5,0.375,"rain,snow",0.0,1.6,13.9,69.2,8.1,"Snow, Rain, Partially cloudy",rain
2021-02-23,0.0,0.0,0,0,0,0,0,0,Turning Improperly,None,Van,None,39.5,34.1,71.9,0.001,rain,0.0,1.1,12.7,66.3,9.5,"Rain, Partially cloudy",rain
2021-02-24,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,None,Taxi,None,46.1,43.2,56.7,0.0,none,0.0,0.8,10.2,9.2,9.9,Clear,clear-day
2021-02-25,1.0,0.0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Passing or Lane Usage Improper,Sedan,Motorbike,46.0,43.7,42.0,0.0,none,0.0,0.5,11.1,7.8,9.9,Clear,clear-day
2021-02-26,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,40.1,35.6,46.4,0.0,none,0.0,0.3,9.1,1.2,9.9,Clear,clear-day
2021-02-27,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,None,Sedan,None,44.1,40.3,83.3,0.164,rain,0.0,0.2,14.6,74.0,7.9,"Rain, Partially cloudy",rain
2021-02-28,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Sedan,42.4,38.0,78.2,0.078,rain,0.0,0.1,15.7,55.8,8.6,"Rain, Partially cloudy",rain
2021-03-01,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,42.4,38.7,74.5,0.096,rain,0.0,0.1,12.5,83.7,7.2,"Rain, Partially cloudy",rain
2021-03-02,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,30.9,25.2,36.9,0.0,none,0.0,0.0,11.7,5.0,9.9,Clear,clear-day
2021-03-03,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,41.7,37.3,45.2,0.0,none,0.0,0.0,12.6,13.8,9.9,Clear,clear-day
2021-03-04,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Bus,Station Wagon/Sport Utility Vehicle,40.2,37.2,47.4,0.0,none,0.0,0.0,8.6,46.8,9.9,Partially cloudy,partly-cloudy-day
2021-03-05,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Bus,Station Wagon/Sport Utility Vehicle,32.7,28.5,36.9,0.0,none,0.0,0.0,7.5,4.2,9.9,Clear,clear-day
2021-03-06,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Pick-up Truck,Sedan,33.8,28.9,45.6,0.0,none,0.0,0.0,10.3,71.5,9.9,Partially cloudy,partly-cloudy-day
2021-03-07,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,35.6,31.7,43.8,0.0,none,0.0,0.0,10.2,29.5,9.9,Partially cloudy,partly-cloudy-day
2021-03-08,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Ambulance,Sedan,36.5,32.0,41.3,0.0,none,0.0,0.0,11.1,0.4,9.9,Clear,clear-day
2021-03-09,1.0,0.0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,50.5,48.2,36.9,0.0,none,0.0,0.0,10.1,23.7,9.9,Partially cloudy,partly-cloudy-day
2021-03-10,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,47.4,45.0,60.3,0.0,none,0.0,0.0,11.3,17.1,9.9,Clear,clear-day
2021-03-11,2.0,0.0,0,0,0,0,2,0,Alcohol Involvement,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,55.4,54.7,63.1,0.0,none,0.0,0.0,9.1,17.3,8.3,Clear,clear-day
2021-03-12,1.0,0.0,0,0,1,0,0,0,Headlights Defective,Failure to Yield Right-of-Way,E-Bike,Station Wagon/Sport Utility Vehicle,61.0,61.0,36.4,0.0,none,0.0,0.0,20.1,26.1,9.9,Partially cloudy,partly-cloudy-day
2021-03-13,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,43.8,39.4,30.7,0.0,none,0.0,0.0,15.8,0.3,9.9,Clear,clear-day
2021-03-14,0.0,0.0,0,0,0,0,0,0,Drugs (illegal),None,Sedan,None,45.1,42.2,32.1,0.0,none,0.0,0.0,10.3,18.2,9.9,Clear,clear-day
2021-03-15,1.0,0.0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Taxi,Sedan,34.2,30.3,29.8,0.0,none,0.0,0.0,9.1,5.1,9.9,Clear,clear-day
2021-03-16,2.0,0.0,0,0,0,0,2,0,Unspecified,Unspecified,Sedan,Sedan,34.6,29.4,49.2,0.0,none,0.0,0.0,11.3,52.0,9.9,Partially cloudy,partly-cloudy-day
2021-03-17,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Taxi,40.4,36.1,77.5,0.0,none,0.0,0.0,11.2,100.0,9.9,Overcast,cloudy
2021-03-18,1.0,0.0,0,0,0,0,1,0,Unspecified,None,Station Wagon/Sport Utility Vehicle,None,44.3,40.6,89.1,0.367,rain,0.0,0.0,15.6,100.0,7.7,"Rain, Overcast",rain
2021-03-19,1.0,0.0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,Bike,40.2,34.4,43.9,0.089,rain,0.0,0.0,17.3,26.7,9.8,"Rain, Partially cloudy",rain
2021-03-20,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Sedan,44.9,43.6,38.2,0.0,none,0.0,0.0,7.8,0.1,9.9,Clear,clear-day
2021-03-21,3.0,0.0,0,0,0,0,3,0,Alcohol Involvement,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,49.5,49.0,46.4,0.0,none,0.0,0.0,8.0,0.3,9.9,Clear,clear-day
2021-03-22,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,48.9,47.8,61.7,0.0,none,0.0,0.0,10.3,0.4,9.8,Clear,clear-day
2021-03-23,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,50.8,48.6,72.2,0.0,none,0.0,0.0,10.2,16.2,9.0,Clear,clear-day
2021-03-24,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Sedan,Tractor Truck Diesel,51.1,49.5,83.4,0.869,rain,0.0,0.0,16.7,70.4,8.5,"Rain, Partially cloudy",rain
2021-03-25,1.0,0.0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,Tow Truck / Wrecker,Sedan,54.4,53.8,90.0,0.01,rain,0.0,0.0,12.2,85.2,5.3,"Rain, Partially cloudy",rain
2021-03-26,0.0,0.0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,Station Wagon/Sport Utility Vehicle,FIRE TRUCK,62.2,62.2,68.3,0.019,rain,0.0,0.0,29.8,55.3,9.4,"Rain, Partially cloudy",rain
2021-03-27,1.0,0.0,0,0,0,0,0,0,Unspecified,None,E-Scooter,None,56.8,56.8,53.7,0.0,none,0.0,0.0,10.3,4.8,9.9,Clear,clear-day
2021-03-28,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,54.5,54.5,83.7,0.295,rain,0.0,0.0,12.7,83.1,8.5,"Rain, Partially cloudy",rain
2021-03-29,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Box Truck,Bus,51.1,49.7,40.1,0.0,none,0.0,0.0,12.8,40.6,9.9,Partially cloudy,partly-cloudy-day
2021-03-30,0.0,1.0,0,1,0,0,0,0,Failure to Yield Right-of-Way,None,Van,None,50.8,49.7,48.9,0.0,none,0.0,0.0,18.0,0.4,9.9,Clear,clear-day
2021-03-31,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,55.9,55.9,81.4,0.222,rain,0.0,0.0,9.3,69.4,9.7,"Rain, Partially cloudy",rain
2021-04-01,0.0,0.0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,47.4,46.1,65.6,0.059,rain,0.0,0.0,7.3,93.9,9.1,"Rain, Overcast",rain
2021-04-02,0.0,0.0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,Van,Sedan,36.8,32.7,43.5,0.0,none,0.0,0.0,12.5,70.0,9.9,Partially cloudy,partly-cloudy-day
2021-04-03,1.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,43.2,40.3,33.7,0.009,rain,0.0,0.0,8.1,0.5,9.9,Rain,rain
2021-04-04,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Sedan,Sedan,52.1,51.5,41.7,0.0,none,0.0,0.0,6.7,57.2,9.9,Partially cloudy,partly-cloudy-day
2021-04-05,3.0,0.0,0,0,0,0,3,0,Passing Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,58.0,57.5,31.1,0.0,none,0.0,0.0,8.1,0.4,9.9,Clear,clear-day
2021-04-06,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Sedan,58.5,58.0,26.3,0.0,none,0.0,0.0,10.3,0.5,9.9,Clear,clear-day
2021-04-07,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Bus,58.1,58.1,43.0,0.0,none,0.0,0.0,7.8,14.5,9.9,Clear,clear-day
2021-04-08,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Pick-up Truck,Sedan,57.0,56.9,57.2,0.0,none,0.0,0.0,9.2,0.5,9.9,Clear,clear-day
2021-04-09,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Box Truck,Van,50.9,50.4,79.1,0.001,rain,0.0,0.0,10.1,63.9,9.9,"Rain, Partially cloudy",rain
2021-04-10,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,None,Station Wagon/Sport Utility Vehicle,None,55.0,54.9,82.3,0.0,none,0.0,0.0,7.1,69.0,9.6,Partially cloudy,partly-cloudy-day
